course_prefix,course_number,course_title,course_desc,num_units,dept_name,inst_ipeds,metadata
MUS,122F,Slack Key Guitar 2,Intermediate slack key guitar: level I. Student learns to play solos in C tunings and intermediate solos at level I in tunings learned in the elementary class. May be repeated up to 6 credits.,2,Music,141990,Pre: Credit for MUS 121F or consent of instructor.; Lecture Hours: 1
MUS,122H,Hawaiian Singing 2,This class is a performance and history course that focuses on different Hawaiian singing styles and qualities of voice at an intermediate level. May be repeated up to 6 credits.,2,Music,141990,Pre: Grade of C or better in MUS 121H or instructor consent.; Lecture Hours: 1; Lab Hours: 2
MUS,122Z,‘Ukulele 2,Continuation of MUS 121Z. Increased emphasis on ‘ukulele literature. Focus on principles of performance. Emphasis on ensemble playing. Repeatable for up to 6 credits.,2,Music,141990,Pre: Grade of “C” or better in MUS 121Z or consent of instructor.; Lecture Hours: 1
MUS,130F,Slack Key Guitar Ensemble,"Continuation of Music 122F. Increased emphasis on slack key literature, techniques, and tunings. Advanced intermediate techniques of slack key guitar as applied to ensemble playing.",2,Music,141990,Pre: Credit for MUS 122F.
MUS,140,Introduction to Audio Production,Introduction to the process of audio engineering for live concerts and performances. Students learn the proper usage of audio production tools in both the analog and digital formats through lecture and hands-on projects. May be repeated for up to 6 credits.,3,Music,141990,Lecture Hours: 3
MUS,166,Popular Music in America,"A survey of Pop Music (including Blues, Jazz, Rock and Folk), in the United States in the twentieth century. Activities will include listening to recordings, writing lyrics and tunes and learning various aspects of the business of music. Fieldtrips and concert attendance required.",3,Music,141990,Lecture Hours: 3
MUS,177,Intro to Hawaiian Music,"A survey of Hawaiian music from Polynesian origins and pre- contact traditional forms to acculturated and contemporary forms and expressions including vocal, instrumental and dance music in their social, cultural and religious contexts.",3,Music,141990,Lecture Hours: 3
MUS,211,Intro to Hawaiian Ensemble,Performance of Hawaiian music for groups of various sizes at an introductory level. Exploration of basic principles of history and development of ensemble performance. Students learn to play while singing. Ability to read music is not required. Repeatable up to 6 credits.,2,Music,141990,"Pre: Grade of C or better in MUS 121Z, MUS 121F, MUS 121D, OR by instructor consent.; Lecture Hours: 1"
MUS,212,Polynesian Music,"Performance of Polynesian music for groups of various sizes. Exploration of basic principles, histories, and techniques for different Polynesian styles of music. Students learn to play while singing. Ability to read music is not required. Repeatable up to 6 credits. (1 hour lecture, 2 hour lecture/lab)",2,Music,141990,"Pre: Grade of C or better in MUS 121Z, MUS 121F, MUS 121D, or MUS 211; or by instructor consent.; Lecture Hours: 1; Lab Hours: 2"
MUS,221C,Piano 3,Continuation of MUS 122C. Increased emphasis on piano literature up to the intermediate level. Repeatable for up to 4 credits.,2,Music,141990,Pre: Grade of C or better in MUS 122C or consent of the instructor.; Lecture Hours: 1
MUS,221F,Slack Key 3,Continuation of MUS 122F. Increased emphasis on Slack Key literature up to the intermediate level. Repeatable for up to 6 credits.,2,Music,141990,Pre: A grade of C or better in MUS 122F or MUS 211.; Lecture Hours: 1; Lab Hours: 2
MUS,221Z,'Ukulele 3,Continuation of MUS 122Z. Increased emphasis on ‘Ukulele literature up to the intermediate level. Repeatable for up to 6 credits.,2,Music,141990,Pre: A grade of C or better in MUS 122Z or MUS 211.; Lecture Hours: 1; Lab Hours: 2
MUS,222C,Piano 4,Continuation of MUS 221C. Increased emphasis on piano technique and literature up to the intermediate level. Introduction to accompanying. Repeatable for up to 4 credits.,2,Music,141990,Pre: Grade of C or better in MUS 221C or consent of the instructor.; Lecture Hours: 1
MUS,222F,Slack Key 4,Continuation of MUS 221F. Increased emphasis on Slack Key literature up to the advanced level. Repeatable for up to 6 credits.,2,Music,141990,Pre: A grade of C or better in MUS 221F.; Lecture Hours: 1; Lab Hours: 2
MUS,222Z,'Ukulele 4,Continuation of MUS 221Z. Increased emphasis on ‘ukulele literature up to the advanced level. Repeatable for up to 6 credits.,2,Music,141990,Pre: A grade of C or better in MUS 221Z.; Lecture Hours: 1; Lab Hours: 2
MUS,231B,"Applied Music, Western (Voice)","This course provides individual instruction in vocal performance. The course covers intermediate vocal technique paced to an appropriate level for each student’s experience. Applied Voice is a performance class. The emphasis will be toward developing vocal technique that focuses on breath technique, expression, movement, clarity, dynamics, diction and musicianship. May be repeated up to 4 credits. (1 hour individual instruction)",1-6,Music,141990,
MUS,231C,"Applied Music, Western (Piano)","This course provides individual instruction in piano performance, covering intermediate and advanced piano technique paced to an appropriate level for each student’s experience. Applied piano instruction is a performance class. The emphasis will be toward developing piano technique that has clarity, flexibility, dynamic intensity, and sensitivity of phrasing for expressive musicianship through increasingly more confident and skillful performances. Pedaling, theory, sight-reading, and learning/ practicing/ memorization/ performing techniques will also be covered. May be repeated up to 4 credits. (1 hour Individual Instruction)",1-6,MUS,141990,
MUS,231F,"Applied Music, Western (Slack Key Guitar)","This course provides individual instruction in slack key guitar. The course covers slack key techniques that are appropriate for the student's experience. Applied slack key guitar is a performance class. The emphasis will be toward developing guitar playing technique that focuses on expression, dynamics, rhythmic stability and musicianship. May be repeated up to 4 credits. (1 hour individual instruction)",1,MUS,141990,
